DOI,Year,Title,Journal,Reason
10.1016/j.jobe.2023.106923,2023,Detecting thermal anomalies in buildings using frequency and temporal domains analysis,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2022.120635,2023,Anomaly detection based on joint spatio-temporal learning for building electricity consumption,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2023.113484,2023,A water spraying box and its improving effect on the thermal environment around multi-story residential buildings to reduce released heat from air-conditioning units,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scitotenv.2023.162779,2023,Human thermal physiological response of wearing personal protective equipment: An educational building semi-open space experimental investigation,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.jobe.2023.106698,2023,Effects of complex spatial atrium geometric parameters on the energy performance of hotels in a cold climate zone in China,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2023.113604,2023,Identifying rural high energy intensity residential buildings using metered data,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.108059,2023,A virtual sensor network for pressure distribution inside a multi-zone building based on spatial adjacency relationships and multivariate adaptive regression spline,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2022.105240,2023,Study on the influencing factors on indoor PM<ce:inf loc=post>2.5</ce:inf> of office buildings in beijing based on statistical and machine learning methods,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2022.112652,2023,Digital twins for decoding human-building interaction in multi-domain test-rooms for environmental comfort and energy saving via graph representation,Energy and Buildings,Eliminated – unclear/other
10.1016/j.applthermaleng.2023.121309,2023,Hierarchical fault diagnosis and severity identification method of building air condition systems,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.scs.2023.104726,2023,Towards the new generation of courtyard buildings as a healthy living concept for post-pandemic era,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2023.107021,2023,"Building digital twinning: Data, information, and models",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.105883,2023,A real-time fire evacuation system based on the integration of Building Information Modeling and Augmented Reality,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2023.112841,2023,New genetic algorithm-based workflow for multi-objective optimization of Net Zero Energy Buildings integrating robustness assessment,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.106960,2023,An algorithmic-based energy sharing model with peer-to-peer energy trading for clustered residential buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.measurement.2023.112898,2023,On the metrological reliability of subsequent verification of thermal energy meters,Measurement,Eliminated – unclear/other
10.1016/j.enbuild.2022.112762,2023,Performance characterization of M-cycle indirect evaporative cooler and heat recovery ventilator for commercial buildings – Experiments and model,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.106850,2023,Research on the indoor temperature regulation characteristics of a nearly zero energy building with the nonlinear heat capacity building components: A simple model,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.107520,2023,Improved building facade segmentation through digital twin-enabled RandLA-Net with empirical intensity correction model,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2023.112790,2023,Dynamic analysis of the heat theft issue for residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112713,2023,In-situ comparison between the energy performance of an in-slab gas heating system and a split system air conditioning in classrooms,Energy and Buildings,Eliminated – unclear/other
10.1016/j.aei.2022.101868,2023,Towards emotionally intelligent buildings: A Convolutional neural network based approach to classify human emotional experience in virtual built environments,Advanced Engineering Informatics,Eliminated – unclear/other
10.1016/j.autcon.2022.104662,2023,Low-cost mobile augmented reality service for building information modeling,Automation in Construction,Eliminated – unclear/other
10.1016/j.enbenv.2022.02.011,2023,Generating hourly electricity demand data for large-scale single-family buildings by a decomposition-recombination method,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.enbuild.2022.112717,2023,Net-positive office commissioning and performance gap assessment: Empirical insights,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.107068,2023,Parametric building information modelling and optimality criteria methods for automated multi-objective optimisation of structural and energy efficiency,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2023.110099,2023,A CFD-based framework to assess airborne infection risk in buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2023.113576,2023,Enhancing self-consumption for decarbonization: An optimization strategy based on a calibrated building energy model,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2023.110584,2023,Surrogate-assisted high-accuracy observation modeling in building digital twins: In situ nonintrusive modeling without sensor observation (<ce:italic>Y</ce:italic>),Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2023.127540,2023,A comparison of approaches with different constraint handling techniques for energy-efficient building form optimization,Energy,Eliminated – unclear/other
10.1016/j.jobe.2023.106063,2023,"Potential impact of work from home jobs on residential energy bills: A case study in phoenix, AZ, USA",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2022.112627,2023,Human decision making during eco-feedback intervention in smart and connected energy-aware communities,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.106810,2023,Thermal performance and energy efficiency of the composite clay and hemp fibers,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2023.128894,2023,Investigation of energy recovery performance and frost risk of membrane enthalpy exchanger applied in cold climates,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2023.113260,2023,Quantifying the financial value of building decarbonization technology under uncertainty: Integrating energy modeling and investment analysis,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.112776,2023,Smarter building start – A distributed solution,Energy and Buildings,Eliminated – unclear/other
10.1016/j.autcon.2023.105122,2023,Visual Brick model authoring tool for building metadata standardization,Automation in Construction,Eliminated – unclear/other
10.1016/j.autcon.2022.104642,2023,Automated extraction of geometric primitives with solid lines from unstructured point clouds for creating digital buildings models,Automation in Construction,Eliminated – unclear/other
10.1016/j.enbuild.2023.113367,2023,An efficient sensor and thermal coupling fault diagnosis methodology for building energy systems,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.112949,2023,Interpretation of convolutional neural network-based building HVAC fault diagnosis model using improved layer-wise relevance propagation,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.106233,2023,Appropriate level of development of in-situ building information modeling for existing building energy modeling implementation,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2023.113590,2023,Behavioral energy efficiency with environment sensors: A case in Hong Kong,Energy and Buildings,Eliminated – unclear/other
