file,scale,paradigms,model_hits,building_model_paradigms,building_model_paradigm_terms,system_model_paradigms,system_model_paradigm_terms,occupancy_model_paradigms,occupancy_model_paradigm_terms,climate_model_paradigms,climate_model_paradigm_terms,building_model_optim_methods,building_model_optim_objectives,building_model_optim_terms,system_model_optim_methods,system_model_optim_objectives,system_model_optim_terms,occupancy_model_optim_methods,occupancy_model_optim_objectives,occupancy_model_optim_terms,climate_model_optim_methods,climate_model_optim_objectives,climate_model_optim_terms,applications,kpis_all,kpi_primary,kpi_types,energy_waste_mentions,energy_waste_definition_found,energy_waste_sentences,energy_waste_definitions,kpi_tradeoff_groups,kpi_tradeoff_top_group,kpi_tradeoff_kpis_any,data_types,collected_data_resolution,sampling_mentions,model_development,model_inputs,input_resolutions_all,input_resolution_primary,online_learning_any,online_learning_components,doi_norm,DOI,Year,Title,Journal,in_csv1,in_csv2,match_type
10.1016_j.energy.2023.128084.json,building_model,greybox;blackbox,language:0.75;validated:0.75;appl:0.75;bayesian:1.50;combined:0.75;data center:0.75;eng:0.75;hybrid:0.75;mathematical:0.75;novel:0.75;propagation:0.75;zheng:0.75;ann:0.75;ann-based:0.75;bayesian network:0.75;boosting:0.75;classification:0.75;cnn:0.75;convolutional:0.75;data-driven:0.75;deep learning:0.75,blackbox,diagnosis;ann;ann-based,NM,NM,NM,NM,NM,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring,daily;subhourly;yearly,subhourly,carbon_emissions;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,hourly,preamble:203H;preamble:547H;preamble:278H;preamble:203H;preamble:110351H,bayesian;deep learning;get;management;probabilistic;stochastic;unsupervised,electric_use;occupancy;weather,daily;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2023.128084,10.1016/j.energy.2023.128084,2023,Domain adaptation deep learning and its T-S diagnosis networks for the cross-control and cross-condition scenarios in data center HVAC systems,Energy,True,True,both
10.1016_j.energy.2023.128180.json,building_model,greybox;blackbox,crawley:0.75;energyplus:0.75;language:0.75;modelica:0.75;python:0.75;validated:0.75;yazdanian:0.75;appl:0.75;bayesian:1.50;combined:0.75;eng:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;propagation:0.75;zheng:0.75;advanced:0.75;anomaly detection:0.75;bayesian network:0.75;classification:0.75;cnn:0.75;cnns:0.75;convolutional:0.75;data mining:0.75;data-driven:0.75,whitebox;blackbox,energyplus;cnn,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring,15_min;1_min;5_min;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:1566S;preamble:112241H;preamble:111275S;preamble:203H;preamble:2018S;preamble:2015H;preamble:2012H;preamble:1780S;preamble:456S;preamble:2016S;preamble:92S;preamble:3h;preamble:3h;preamble:48h;preamble:272h;preamble:320h;preamble:4480h;preamble:24h;preamble:1566S;preamble:15-min;preamble:5-min;preamble:1-min,adjust;bayesian;deep learning;management;nature;raw data;stochastic;time-series;timely;update;updated;updating;via,electric_load;electric_use;occupancy;weather,15_min;1_min;5_min;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2023.128180,10.1016/j.energy.2023.128180,2023,"Fault data seasonal imbalance and insufficiency impacts on data-driven heating, ventilation and air-conditioning fault detection and diagnosis performances for energy-efficient building operations",Energy,True,True,both
10.1016_j.energy.2023.128248.json,building_model;system_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;co-simulation:0.75;continuous-time:1.50;energyplus:0.75;matlab:0.75;pde:0.75;purely:0.75;reduced-order:0.75;simulation model:0.75;appl:0.75;discrete-time:0.75;eng:0.75;gray-box:0.75;gray-box model:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;advanced:0.75;cnn:0.75;convolutional:0.75;data-driven:0.75;data-driven modeling:0.75;data-driven models:0.75;developing:0.75;elm:0.75;forecasting:0.75;lstm:0.75,greybox,thermal dynamics;reduced-order;simplified;rc;rc model;data-driven;data-driven modeling;state-space;state-space model,whitebox;greybox,energyplus;thermal dynamics;integrated,NM,NM,NM,NM,optimal_control,energy;comfort,NM,NM,energy;comfort,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:110347S;preamble:600s;preamble:6min;preamble:8750H;preamble:11h;preamble:12h;preamble:13h;preamble:21h;preamble:22h;preamble:23h;preamble:31h;preamble:32h;preamble:13h;preamble:23h;preamble:1.3h;preamble:1.3h;preamble:1.3h;preamble:hourly;preamble:annual,adjust;feedback;get;management;real-time;schedule;timely,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model;system_model,10.1016/j.energy.2023.128248,10.1016/j.energy.2023.128248,2023,Data-driven predictive model for feedback control of supply temperature in buildings with radiator heating system,Energy,True,True,both
10.1016_j.energy.2023.128751.json,building_model;system_model,whitebox;greybox,black-box:1.50;co-simulation:0.75;energyplus:0.75;fmu:0.75;physics-based:2.25;python:0.75;simulation model:0.75;system simulation:0.75;trnsys:0.75;appl:0.75;combined:0.75;describe:0.75;eng:0.75;novel:0.75;rc:0.75;rc model:0.75;simplified:0.75;data-driven:0.75;fusion:0.75;quantitative:0.75,greybox,simplified;black-box;combined;rc;rc model;fusion;thermal model;describe;co-simulation;energyplus;fmu;python;appl;eng,whitebox,energyplus,NM,NM,NM,NM,optimal_control;mathematical_programming;reinforcement_learning,demand_response;cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:712H;preamble:497S;preamble:27S;preamble:112340S;preamble:30min;preamble:0.5h;preamble:2h;preamble:10h;preamble:1h;preamble:20min;preamble:1h;preamble:20min;preamble:27min;preamble:28min;preamble:20min;preamble:42min;preamble:04.159H;preamble:11.013S;preamble:04.068S;preamble:hourly;preamble:daily,exploration;management;occupancy;profile;real-time;schedule;setpoints;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2023.128751,10.1016/j.energy.2023.128751,2023,Demand response via optimal pre-cooling combined with temperature reset strategy for air conditioning system: A case study of office building,Energy,True,True,both
10.1016_j.energy.2023.130172.json,building_model;system_model,greybox;blackbox,matlab:0.75;modelica:0.75;simulink:0.75;system simulation:0.75;trnsys:0.75;appl:0.75;combined:0.75;convers:0.75;dispatch:0.75;eng:0.75;hybrid:0.75;integrated:0.75;novel:0.75;observer:1.50;physical model:0.75;ann:0.75;data-driven:0.75;data-driven model:0.75;data-driven modeling:0.75;developing:0.75;machine learning:0.75;multi-layer:0.75;national:0.75;neural network:0.75,greybox,state-space;simplified;state space;thermal dynamics,greybox,appl,NM,NM,NM,NM,optimal_control,NM,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:11H;preamble:183H;preamble:340S;preamble:1S;preamble:1h;preamble:2h;preamble:3h;preamble:80s;preamble:80s;preamble:hourly,adjust;feedback;get;management;real-time;setpoints;stochastic,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2023.130172,10.1016/j.energy.2023.130172,2024,A novel asynchronous time-scale holistic control method for heating system based on the energy state space,Energy,True,True,both
10.1016_j.energy.2024.130344.json,building_model,whitebox;greybox;blackbox,energyplus:0.75;language:0.75;library:0.75;matlab:0.75;modelica:0.75;open-source:0.75;pure:0.75;python:0.75;validated:0.75;appl:0.75;combined:0.75;eng:0.75;filter:0.75;finite:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;recursive:0.75;advanced:0.75;ann:0.75;attention mechanism:0.75;cnn:0.75;convolutional:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;dnn:0.75,whitebox;greybox;blackbox,ml;leveraging;energyplus;matlab;simplified;open-source;appl;eng,NM,NM,NM,NM,NM,NM,reinforcement_learning;optimal_control,cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:624S;preamble:110225S;preamble:104128S;preamble:1780S;preamble:624H;preamble:339S;preamble:24h;preamble:168h;preamble:168h;preamble:624S;preamble:110225S;preamble:104128S;preamble:1780S;preamble:624H;preamble:339S;preamble:hourly;preamble:daily;preamble:annual,deep learning;deterministic;dynamically;explicit;exploration;feedback;management;multivariate;nature;occupancy;real-time;regular;setpoints;stochastic;time-series;uncertain;uncertainty;unsupervised;update;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2024.130344,10.1016/j.energy.2024.130344,2024,Successful application of predictive information in deep reinforcement learning control: A case study based on an office building HVAC system,Energy,True,True,both
10.1016_j.energy.2024.130505.json,building_model;system_model,greybox;blackbox,co-simulation:0.75;energyplus:0.75;fmu:0.75;open-source:0.75;openstudio:0.75;python:0.75;validated:0.75;appl:0.75;combined:0.75;convers:0.75;dispatch:0.75;eng:0.75;filter:1.50;hybrid:0.75;integrated:0.75;low-order:0.75;novel:0.75;ann:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;estimation:0.75;forecasting:0.75;fusion:0.75;hybrid model:0.75,greybox,thermal dynamics;state-space;zhou;simplified;quantitative;energyplus;appl;eng,greybox,low-order,NM,NM,NM,NM,reinforcement_learning;optimal_control;heuristic_metaheuristic,comfort;energy;iaq_infection;carbon,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:10S;preamble:783H;preamble:101549S;preamble:560H;preamble:1596S;preamble:15min;preamble:hourly;preamble:daily;preamble:annual,adjust;deep learning;deterministic;exploration;initialization;management;occupancy;occupancy patterns;pre-defined;profile;real-time;replay;schedule;setpoints;stochastic;time-series;uncertain;uncertainty;update;updated;updating;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2024.130505,10.1016/j.energy.2024.130505,2024,Energy and comfort aware operation of multi-zone HVAC system through preference-inspired deep reinforcement learning,Energy,True,True,both
10.1016_j.energy.2024.130507.json,building_model,whitebox;greybox;blackbox,energyplus:0.75;library:0.75;trnsys:0.75;combined:0.75;eng:0.75;simplified:0.75;thermal model:0.75;national:0.75;quantitative:0.75;statistic:0.75,greybox,simplified;thermal model,NM,NM,NM,NM,NM,NM,NM,comfort;energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: not satisfy the thermal comfort needs, and may also lead to energy waste due to excessive cooling or heating [11]. gagge [12] propos",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:49H;preamble:83H;preamble:2019H;preamble:124H;preamble:158H;preamble:10min;preamble:4s;preamble:hourly;preamble:annual,adjust;management;occupancy;regular,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2024.130507,10.1016/j.energy.2024.130507,2024,Effects of different zoning thermostat controls on thermal comfort and cooling energy consumption in reading rooms of a library,Energy,True,True,both
10.1016_j.energy.2024.130619.json,building_model;system_model,greybox;blackbox,extrapolation:0.75;matlab:0.75;non-linear model:0.75;simulink:0.75;appl:0.75;bayesian:1.50;combined:0.75;describe:0.75;eng:0.75;filter:1.50;finite:0.75;integrated:0.75;linear model:1.50;mathematical:0.75;advanced:0.75;classification:0.75;data-driven:0.75;diagnosis:0.75;estimation:0.75;fault detection:0.75;hh:0.75,greybox;blackbox,neural network;describe,NM,NM,NM,NM,NM,NM,optimal_control,energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;fdd;mpc;operation and maintenance;operation performance analysis;performance monitoring,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:105067S;preamble:111988H;preamble:120862S;preamble:112241H;preamble:127186S;preamble:113471H;preamble:104764S;preamble:104766S;preamble:942S;preamble:15min;preamble:12h;preamble:12h,bayesian;feedback;get;management;nature;occupancy;programmed;schedule;setpoints;stochastic;uncertainty;via,electric_load;electric_use;occupancy;weather,daily;hourly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2024.130619,10.1016/j.energy.2024.130619,2024,Reduction of electricity consumption in an AHU using mathematical modelling for controller tuning,Energy,True,True,both
10.1016_j.energy.2024.131126.json,building_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;control-oriented:1.50;grey-box:1.50;grey-box model:1.50;language:0.75;physics-based:1.50;physics-based models:1.50;python:0.75;validated:0.75;appl:0.75;combined:0.75;describe:0.75;eng:0.75;finite:0.75;grey-box models:0.75;hybrid:0.75;alberta:0.75;data-driven:0.75;data-driven models:0.75;developing:0.75;machine learning:0.75;neural network:0.75;quantitative:0.75,greybox,control-oriented;rc;rc model;finite;describe;validated;state-space,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming,cost;energy;carbon;demand_response;iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,15_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:119598H;preamble:34S;preamble:119571S;preamble:2913S;preamble:9Second;preamble:4h;preamble:3h;preamble:1h;preamble:1h;preamble:3h;preamble:3h;preamble:3h;preamble:15min;preamble:6h;preamble:hourly;preamble:daily;preamble:15-min;preamble:annual,adjust;explicit;feedback;management;nature;occupancy;profile;programmed;real-time;schedule;setpoints;stochastic;time-series;uncertainty;via,electric_load;electric_use;occupancy;weather,15_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.energy.2024.131126,10.1016/j.energy.2024.131126,2024,Heuristic model predictive control implementation to activate energy flexibility in a fully electric school building,Energy,True,True,both
10.1016_j.energy.2024.131313.json,building_model,greybox,ice:0.75;validated:0.75;appl:0.75;combined:0.75;convers:0.75;describe:0.75;eng:0.75;finite:0.75;integrated:0.75;novel:0.75;simplified:0.75;zheng:0.75;national:0.75;quantitative:0.75,greybox,describe;simplified,NM,NM,NM,NM,NM,NM,NM,demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:119S;preamble:101047S;preamble:2022S;preamble:112172S;preamble:119064S;preamble:339H;preamble:119756H;preamble:10S;preamble:712H;preamble:20h;preamble:24h;preamble:48h;preamble:20min;preamble:2h;preamble:10h;preamble:1.5h;preamble:4h;preamble:0.05h;preamble:0.2h;preamble:15h;preamble:5h;preamble:21.1h;preamble:19.9h;preamble:18.8h;preamble:14.0h;preamble:5.2h;preamble:1.6h;preamble:12.2h;preamble:2.3h;preamble:6h;preamble:20h;preamble:daily;preamble:annual,adjust;management;profile;schedule;scheduled;uncertainty,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.energy.2024.131313,10.1016/j.energy.2024.131313,2024,Quantifying the energy flexibility potential of a centralized air-conditioning system: A field test study of hub airports,Energy,True,True,both
