DOI,Year,Title,_include_terms,_include_categories
10.1016/j.enbuild.2021.111398,2021,Generation of aggregated plug load profiles in office buildings,building,Context
10.1016/j.applthermaleng.2020.116055,2021,Performance investigation of a liquid desiccant regenerator with CFD technology,,
10.1016/j.buildenv.2021.108040,2021,Residential building ventilation in situations with outdoor PM<ce:inf loc=post>2.5</ce:inf> pollution,building,Context
10.1016/j.jobe.2020.102089,2021,Performance assessment of contemporary energy-optimized office buildings under the impact of climate change,"building,energy","Context,Target"
10.1016/j.scs.2021.103231,2021,Correlating dynamic climate conditions and socioeconomic-governmental factors to spatiotemporal spread of COVID-19 via semantic segmentation deep learning analysis,,
10.1016/j.jobe.2021.102547,2021,"Assessment of the development level of regional industrialized building based on cloud model: A case study in Guangzhou, China",building,Context
10.1016/j.jobe.2021.103156,2021,A clustering method with target supervision for the thermal climate division of residential buildings in the Hot Summer and Cold Winter Area of China,building,Context
10.1016/j.enbuild.2020.110610,2021,Future energy-optimised buildings — Addressing the impact of climate change on buildings,"building,energy","Context,Target"
10.1016/j.enbuild.2021.111049,2021,On the impact of stochastic modeling of occupant behavior on the energy use of office buildings,"building,energy","Context,Target"
10.1016/j.renene.2021.07.111,2021,Recent advances in renewable energy technology for the energy transition,energy,Target
10.1016/j.buildenv.2021.108176,2021,Development and experimental analysis of a novel dual-mode counter-flow evaporative cooling device,,
10.1016/j.energy.2020.119571,2021,An assessment of power flexibility from commercial building cooling systems in the United States,building,Context
10.1016/j.buildenv.2021.108322,2021,Evaluating the impact of shading from surrounding buildings on heating/ cooling energy demands of different community forms,"building,energy","Context,Target"
10.1016/j.enbuild.2021.110810,2021,Integrated sensor data processing for occupancy detection in residential buildings,building,Context
10.1016/j.enbuild.2021.111308,2021,Practical limits to the use of non-intrusive load monitoring in commercial buildings,building,Context
10.1016/j.enbuild.2021.111274,2021,Development of a tool to predict the socio-economic consequences of better air quality and temperature control in classrooms,control,Application
10.1016/j.buildenv.2021.107730,2021,Diverse occupant behaviors and energy conservation opportunities for university student residences in Hong Kong,energy,Target
10.1016/j.apenergy.2021.116940,2021,Scalable coordinated management of peer-to-peer energy trading: A multi-cluster deep reinforcement learning approach,energy,Target
10.1016/j.conengprac.2021.104782,2021,Accelerated distributed model predictive control for HVAC systems,"control,predictive control",Application
10.1016/j.jobe.2020.101623,2021,Thermal inertia as an integrative parameter for building performance,building,Context
10.1016/j.enbuild.2020.110709,2021,Influence of system operation on the design and performance of a direct ground-coupled cooling system,operation,Application
10.1016/j.enbuild.2021.110881,2021,Techno-economic performances of clean heating solutions to replace raw coal for heating in Northern rural China,,
10.1016/j.enbuild.2021.110793,2021,Development of a systematic procedure to establish customized shading behavior identification model,,
10.1016/j.buildenv.2021.107835,2021,Recommendation of indoor luminous environment for occupants using big data analysis based on machine learning,,
10.1016/j.buildenv.2020.107443,2021,Occupant satisfaction with the indoor environment in seven commercial buildings in Singapore,building,Context
10.1016/j.autcon.2021.103959,2021,Automated defect inspection of concrete structures,,
10.1016/j.jobe.2021.103247,2021,Energy rationalization for an educational building in Egypt: Towards a zero energy building,"building,energy","Context,Target"
10.1016/j.measurement.2021.110047,2021,An intelligent water level monitoring method based on SSD algorithm,,
10.1016/j.enbuild.2021.111266,2021,Framework for a UAS-based assessment of energy performance of buildings,"building,energy,energy performance","Context,Target"
10.1016/j.enbuild.2021.111400,2021,A flexible and scalable solution for daytime passive radiative cooling using polymer sheets,,
10.1016/j.enbuild.2021.111451,2021,Modelling of a gas-fired heating boiler unit for residential buildings based on publicly available test data,building,Context
10.1016/j.jobe.2021.102860,2021,"Comparison of sensitivity matrix method, power function-based response surface method, and artificial neural network in the analysis of building fire egress performance",building,Context
10.1016/j.enbuild.2021.111295,2021,Verification of refrigerant evaporating temperature control effect in VRF systems in actual buildings,"building,control","Application,Context"
10.1016/j.apenergy.2021.117017,2021,An optimization approach to photovoltaic building integration towards low energy buildings in different climate zones,"building,energy","Context,Target"
10.1016/j.ijrefrig.2021.07.018,2021,Machine learning based pressure drop estimation of evaporating R134a flow in micro-fin tubes: Investigation of the optimal dimensionless feature set,,
10.1016/j.jobe.2020.101547,2021,Numerical investigation of the effects of fan-coil airflow direction on distribution and deposition of indoor pollutant particles,,
10.1016/j.enbuild.2021.111519,2021,The effect of unheated users on residential building in heating performance,building,Context
10.1016/j.jobe.2021.102888,2021,Assessing the energy flexibility of building clusters under different forcing factors,"building,energy,energy flexibility","Application,Context,Target"
10.1016/j.autcon.2021.103733,2021,Hybrid deep learning model for automating constraint modelling in advanced working packaging,,
10.1016/j.apenergy.2020.116282,2021,Optimal midterm peak shaving cost in an electricity management system using behind customers’ smart meter configuration,,
10.1016/j.enbuild.2020.110660,2021,Development of panoramic infrared images for surface temperature analysis of buildings and infrastructures,building,Context
10.1016/j.apenergy.2021.117116,2021,Strategy for achieving long-term energy efficiency of European single-family buildings through passive climate adaptation,"building,energy,energy efficiency","Context,Target"
10.1016/j.energy.2021.120373,2021,"Potential benefits and optimization of cool-coated office buildings: A case study in Chongqing, China",building,Context
10.1016/j.buildenv.2020.107555,2021,A compensation algorithm to reduce humidity ratio error due to asynchronous humidity and temperature sensor time constants,,
10.1016/j.jclepro.2021.126110,2021,Investigation on the thermal insulation regulating performance of a newly developed air inflatable garment,,
10.1016/j.rser.2021.110862,2021,"Effects of street geometries on building cooling demand in Nanjing, China",building,Context
10.1016/j.jobe.2021.102285,2021,Climate change and the energy performance of buildings in the future – A case study for prefabricated buildings in the UK,"building,energy,energy performance","Context,Target"
10.1016/j.ijheatmasstransfer.2020.120657,2021,Comprehensive performance assessment of a solid desiccant wheel using an artificial neural network approach,,
10.1016/j.enbuild.2021.111044,2021,A semi-supervised approach to fault detection and diagnosis for building HVAC systems based on the modified generative adversarial network,"building,fault detection and diagnosis","Application,Context"
10.1016/j.enbuild.2021.111144,2021,Research on diagnostic strategy for faults in VRF air conditioning system using hybrid data mining methods,,
